time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.640000000000002,-0.402291721658,-1.52226307131,17.5183063075,6.15227446701,0.125192458296,0.0,-0.931396446288,-1.85139838199,4.78048012929,-0.0434810598815,0.0973542574354,0.0,437.1463737094566,435.73895743782197,436.51120132673117,436.19851192753504
2.700000000000002,-0.461167195871,-1.63649048132,17.8108005049,6.14967548967,0.130574454797,0.0,-1.03166232291,-1.95637591367,4.96824223062,-0.0429888605263,0.0664423425463,0.0,491.75531553071363,489.4654610344096,490.15684312753007,490.19257361255
2.760000000000002,-0.525562885906,-1.75645854537,18.1099176056,6.14764101173,0.134588503385,0.0,-1.11520443579,-2.04276017264,5.00197065685,-0.0201111359668,0.0678018862187,0.0,446.04749493368837,446.16184745872357,444.2938745451601,446.1653459158161
2.820000000000002,-0.595291718367,-1.88189124645,18.4128096992,6.14639998046,0.138237592985,0.0,-1.20942264267,-2.13841155473,5.09380359373,-0.0218545180066,0.0407682687479,0.0,465.72821697872683,463.61096260020224,464.6453176321152,464.50863658826006
2.880000000000002,-0.670701159529,-2.01305211062,18.7208787924,6.14491539002,0.141512593671,0.0,-1.30446054124,-2.23372183035,5.17458440191,-0.031256308747,0.0733559569208,0.0,462.387799194298,464.950031589995,461.7092097901434,460.9666548496954
2.940000000000002,-0.751824182968,-2.1499093191,19.0333375172,6.14307039291,0.145577446428,0.0,-1.40000373541,-2.32833713269,5.24015124471,-0.0297561695155,0.0531275219285,0.0,459.94575772529606,458.34382408985397,458.8764177211696,458.9952230093189
3.000000000000002,-0.838711704282,-2.29244231122,19.3493955687,6.14126224084,0.148679989257,0.0,-1.49650397375,-2.42291617622,5.29462175775,-0.0309061522437,0.0487105937345,0.0,457.49110689990084,457.14085658128664,456.1672316223944,456.07511104006653
3.0600000000000023,-0.931591507086,-2.4408241718,19.6696205124,6.13991827783,0.151896112427,0.0,-1.59973054295,-2.52326335529,5.37888440395,-0.0092836080277,0.0619262201546,0.0,467.38376710752294,468.4145115926615,465.23457046963136,466.92472056759476
3.1200000000000023,-1.03074409439,-2.59526594382,19.9949307069,6.13907388997,0.155534811205,0.0,-1.70565394699,-2.62482728561,5.4641141738,-0.0259728958649,0.0579520541698,0.0,469.1245293846339,468.8181830207964,468.9451695839333,467.6468444280842
3.1800000000000024,-1.13546011752,-2.7550374213,20.3198718413,6.13775704902,0.158801098327,0.0,-1.7852060449,-2.70109431282,5.36752487366,-0.0149158746126,0.0462775095116,0.0,411.653055949342,410.62065597228053,409.9372919447317,410.91878989287403
3.2400000000000024,-1.24591507722,-2.92023912903,20.6446337214,6.1370149858,0.161502556876,0.0,-1.89682829473,-2.80567614245,5.45716629425,-0.00770480489761,0.0423929439811,0.0,470.97546917383295,470.6759157921836,470.61626585972704,471.17431628265393
3.3000000000000025,-1.36218684996,-3.09090232946,20.96906291,6.13642325748,0.163749522842,0.0,-1.97916478151,-2.88325293439,5.35744702696,-0.0145695106617,0.0250621858033,0.0,411.4564446017378,409.91965091279724,410.9051522559315,410.2961102511917
3.3600000000000025,-1.48406974417,-3.26680258969,21.2912805213,6.13588784125,0.16611680829,0.0,-2.08376909518,-2.98017416487,5.38277836668,0.000480732709151,0.0587676309973,0.0,450.00054777307525,452.7219240696909,451.3603129796605,452.57365159560425
3.4200000000000026,-1.61217655088,-3.44844341156,21.6143609574,6.13619648312,0.169966438595,0.0,-2.1867871904,-3.07454699888,5.38630204864,0.0131363639402,0.0732047805788,0.0,445.379528054863,446.5619385419859,444.44656209156255,445.4827502755414
3.4800000000000026,-1.74674954723,-3.63592850169,21.9388222119,6.13748343747,0.174240281045,0.0,-2.29935448166,-3.17487428525,5.42859405693,0.0343305343036,0.0669598013494,0.0,459.23580623119443,458.7437944637315,456.9400522471508,458.6268497046268
3.5400000000000027,-1.88806684869,-3.82934108859,22.2652573496,6.13964148002,0.178580267946,0.0,-2.41159350351,-3.27206523414,5.45221791492,0.0390543955268,0.0813490937623,0.0,453.2484497608046,454.40751851482247,452.91758132540446,453.29797348783626
3.6000000000000028,-2.03641987441,-4.02872749099,22.5942413224,6.14218355722,0.183607703911,0.0,-2.53393688771,-3.37393030622,5.51332718869,0.0482835477634,0.0882713114804,0.0,466.92109389488235,467.4662656895441,464.42025933891045,465.144610303782
3.660000000000003,-2.19192318742,-4.23396831491,22.9252860953,6.14530271215,0.189377935383,0.0,-2.6500046591,-3.4672303062,5.52119490264,0.0585156868412,0.10853648128,0.0,449.37019695389165,451.01786480187354,450.32926335650603,451.15803983537944
3.720000000000003,-2.35458155034,-4.4448215371,23.2571650946,6.14931721758,0.196325039642,0.0,-2.77254140925,-3.56093043296,5.54104534271,0.0798824449342,0.127327963171,0.0,454.40837938791555,455.92403118851985,453.8873134418806,455.6023617214263
3.780000000000003,-2.52502964237,-4.66143795682,23.5916848096,6.15404134222,0.203515123256,0.0,-2.90972669791,-3.65918835852,5.60893214343,0.0763380797951,0.0974062540442,0.0,471.9913381825388,469.68751099948,470.84667710614355,470.57690158453846
3.840000000000003,-2.70348959305,-4.88365446231,23.9285100577,6.15905549313,0.209150634314,0.0,-3.03946111692,-3.74769112582,5.61826687735,0.0950923574877,0.0858572268834,0.0,453.98398635540144,453.06338271693886,453.39576609319585,454.9057766684421
